dataset,seed,model,status,rows,features,target_0_count,target_1_count,train_rows,validation_rows,test_rows,train_positive_count,validation_positive_count,test_positive_count,learning_rate,iterations,threshold,threshold_score,training_time_seconds,prediction_time_seconds,accuracy,majority_baseline_accuracy,accuracy_gain_over_majority,balanced_accuracy,majority_recall,minority_recall,minority_precision,minority_f1,minority_error_rate,false_positive_rate,mcc,roc_auc,average_precision,tn,fp,fn,tp
df16,15,cagd,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.111392192018684,3.3029995393007994e-05,0.9,0.8,0.09999999999999998,0.84375,0.9375,0.75,0.75,0.75,0.25,0.0625,0.6875,0.984375,0.95,15,1,1,3
df16,15,gaar_cagd,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.14118135499302298,3.307103179395199e-05,0.9,0.8,0.09999999999999998,0.84375,0.9375,0.75,0.75,0.75,0.25,0.0625,0.6875,0.984375,0.95,15,1,1,3
df16,15,focal_loss_cagd,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.1423880269867368,3.447901690378785e-05,0.9,0.8,0.09999999999999998,0.84375,0.9375,0.75,0.75,0.75,0.25,0.0625,0.6875,0.984375,0.95,15,1,1,3
df16,15,cagd_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.46535353535353535,1.0,0.1184371630079113,5.133100785315037e-05,0.9,0.8,0.09999999999999998,0.84375,0.9375,0.75,0.75,0.75,0.25,0.0625,0.6875,0.984375,0.95,15,1,1,3
df16,15,gaar_focal_loss_cagd,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.15534449595725164,3.63839790225029e-05,0.9,0.8,0.09999999999999998,0.84375,0.9375,0.75,0.75,0.75,0.25,0.0625,0.6875,0.984375,0.95,15,1,1,3
df16,15,gaar_cagd_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5247474747474747,1.0,0.1423641740111634,5.3750991355627775e-05,0.9,0.8,0.09999999999999998,0.84375,0.9375,0.75,0.75,0.75,0.25,0.0625,0.6875,0.984375,0.95,15,1,1,3
df16,15,focal_loss_cagd_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.45545454545454545,0.8,0.13773080601822585,3.305700374767184e-05,0.9,0.8,0.09999999999999998,0.84375,0.9375,0.75,0.75,0.75,0.25,0.0625,0.6875,0.984375,0.95,15,1,1,3
df16,15,gaar_focal_loss_cagd_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.495050505050505,1.0,0.15960413101129234,4.421902121976018e-05,0.9,0.8,0.09999999999999998,0.84375,0.9375,0.75,0.75,0.75,0.25,0.0625,0.6875,0.984375,0.95,15,1,1,3
df16,16,default,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.04322337097255513,5.188200157135725e-05,0.8,0.8,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.96875,0.8875,16,0,4,0
df16,16,gaar,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.08336196700111032,3.1311996281147e-05,0.8,0.8,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.96875,0.8875,16,0,4,0
df16,16,focal_loss,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.07584860996576026,3.483198815956712e-05,0.8,0.8,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.96875,0.9166666666666666,16,0,4,0
df16,16,f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.24757575757575756,0.6666666666666666,0.049242715002037585,8.675199933350086e-05,0.8,0.8,0.0,0.875,0.75,1.0,0.5,0.6666666666666666,0.0,0.25,0.6123724356957946,0.96875,0.8875,12,4,0,4
df16,16,gaar_focal_loss,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.10506297298707068,3.156799357384443e-05,0.8,0.8,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.96875,0.8875,16,0,4,0
df16,16,gaar_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.25747474747474747,0.6666666666666666,0.0778011649963446,3.2020965591073036e-05,0.8,0.8,0.0,0.875,0.75,1.0,0.5,0.6666666666666666,0.0,0.25,0.6123724356957946,0.96875,0.8875,12,4,0,4
df16,16,focal_loss_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.43565656565656563,0.6666666666666666,0.06927036703564227,5.3314026445150375e-05,0.85,0.8,0.04999999999999993,0.90625,0.8125,1.0,0.5714285714285714,0.7272727272727273,0.0,0.1875,0.6813851438692469,0.96875,0.9166666666666666,13,3,0,4
df16,16,gaar_focal_loss_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.43565656565656563,0.6666666666666666,0.09375599201302975,3.598700277507305e-05,0.8,0.8,0.0,0.875,0.75,1.0,0.5,0.6666666666666666,0.0,0.25,0.6123724356957946,0.96875,0.8875,12,4,0,4
df16,16,cagd,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.11489382298896089,3.3257005270570517e-05,0.95,0.8,0.1499999999999999,0.96875,0.9375,1.0,0.8,0.8888888888888888,0.0,0.0625,0.8660254037844386,0.984375,0.95,15,1,0,4
df16,16,gaar_cagd,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.1468041359912604,3.389996709302068e-05,0.95,0.8,0.1499999999999999,0.96875,0.9375,1.0,0.8,0.8888888888888888,0.0,0.0625,0.8660254037844386,0.96875,0.8875,15,1,0,4
df16,16,focal_loss_cagd,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.12911309796618298,3.7116988096386194e-05,0.9,0.8,0.09999999999999998,0.75,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,0.6666666666666666,0.984375,0.95,16,0,2,2
df16,16,cagd_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.039696969696969696,0.6666666666666666,0.11374977900413796,3.1454022973775864e-05,0.7,0.8,-0.10000000000000009,0.8125,0.625,1.0,0.4,0.5714285714285714,0.0,0.375,0.5,0.984375,0.95,10,6,0,4
df16,16,gaar_focal_loss_cagd,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.16080359899206087,3.347004530951381e-05,0.9,0.8,0.09999999999999998,0.75,1.0,0.5,1.0,0.6666666666666666,0.5,0.0,0.6666666666666666,0.96875,0.8875,16,0,2,2
df16,16,gaar_cagd_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.039696969696969696,0.6666666666666666,0.1456104060052894,3.266299609094858e-05,0.7,0.8,-0.10000000000000009,0.8125,0.625,1.0,0.4,0.5714285714285714,0.0,0.375,0.5,0.96875,0.8875,10,6,0,4
df16,16,focal_loss_cagd_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.32676767676767676,0.6666666666666666,0.13495650800177827,3.268697764724493e-05,0.7,0.8,-0.10000000000000009,0.8125,0.625,1.0,0.4,0.5714285714285714,0.0,0.375,0.5,0.984375,0.95,10,6,0,4
df16,16,gaar_focal_loss_cagd_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.32676767676767676,0.6666666666666666,0.16033375699771568,4.963402170687914e-05,0.7,0.8,-0.10000000000000009,0.8125,0.625,1.0,0.4,0.5714285714285714,0.0,0.375,0.5,0.96875,0.8875,10,6,0,4
df16,17,default,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.5,,0.027304033981636167,5.206803325563669e-05,0.85,0.85,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.48333333333333334,17,0,3,0
df16,17,gaar,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.5,,0.0927467739675194,5.5935990530997515e-05,0.85,0.85,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7254901960784313,0.5119047619047619,17,0,3,0
df16,17,focal_loss,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.5,,0.06634345697239041,3.142899367958307e-05,0.85,0.85,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6470588235294118,0.47692307692307695,17,0,3,0
df16,17,f1_threshold,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.2871717171717172,0.8888888888888888,0.04766069201286882,4.862999776378274e-05,0.85,0.85,0.0,0.6372549019607843,0.9411764705882353,0.3333333333333333,0.5,0.4,0.6666666666666666,0.058823529411764705,0.32673201960653564,0.6666666666666666,0.48333333333333334,16,1,2,1
df16,17,gaar_focal_loss,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.5,,0.09929004602599889,3.4213007893413305e-05,0.85,0.85,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6470588235294118,0.47692307692307695,17,0,3,0
df16,17,gaar_f1_threshold,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.2871717171717172,0.8888888888888888,0.08402873401064426,5.477404920384288e-05,0.85,0.85,0.0,0.6372549019607843,0.9411764705882353,0.3333333333333333,0.5,0.4,0.6666666666666666,0.058823529411764705,0.32673201960653564,0.7254901960784313,0.5119047619047619,16,1,2,1
df16,17,focal_loss_f1_threshold,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.43565656565656563,0.8,0.08440100302686915,7.864699000492692e-05,0.85,0.85,0.0,0.6372549019607843,0.9411764705882353,0.3333333333333333,0.5,0.4,0.6666666666666666,0.058823529411764705,0.32673201960653564,0.6470588235294118,0.47692307692307695,16,1,2,1
df16,17,gaar_focal_loss_f1_threshold,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.43565656565656563,0.8,0.15188851597486064,8.770503336563706e-05,0.8,0.85,-0.04999999999999993,0.6078431372549019,0.8823529411764706,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.11764705882352941,0.21568627450980393,0.6470588235294118,0.47692307692307695,15,2,2,1
df16,17,cagd,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.5,,0.16223715798696503,7.566699059680104e-05,0.95,0.85,0.09999999999999998,0.9705882352941176,0.9411764705882353,1.0,0.75,0.8571428571428571,0.0,0.058823529411764705,0.8401680504168059,0.9607843137254902,0.8055555555555555,16,1,0,3
df16,17,gaar_cagd,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.5,,0.14495129097485915,3.3652991987764835e-05,0.95,0.85,0.09999999999999998,0.9705882352941176,0.9411764705882353,1.0,0.75,0.8571428571428571,0.0,0.058823529411764705,0.8401680504168059,0.9607843137254902,0.8055555555555555,16,1,0,3
df16,17,focal_loss_cagd,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.5,,0.13896989804925397,3.3885997254401445e-05,0.85,0.85,0.0,0.6372549019607843,0.9411764705882353,0.3333333333333333,0.5,0.4,0.6666666666666666,0.058823529411764705,0.32673201960653564,0.9411764705882353,0.7555555555555555,16,1,2,1
df16,17,cagd_f1_threshold,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.23767676767676768,0.9090909090909091,0.11847170803230256,3.392499638721347e-05,0.85,0.85,0.0,0.9117647058823529,0.8235294117647058,1.0,0.5,0.6666666666666666,0.0,0.17647058823529413,0.641688947919748,0.9607843137254902,0.8055555555555555,14,3,0,3
df16,17,gaar_focal_loss_cagd,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.5,,0.15529744303785264,3.573304275050759e-05,0.85,0.85,0.0,0.6372549019607843,0.9411764705882353,0.3333333333333333,0.5,0.4,0.6666666666666666,0.058823529411764705,0.32673201960653564,0.9411764705882353,0.7555555555555555,16,1,2,1
df16,17,gaar_cagd_f1_threshold,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.2673737373737374,0.9090909090909091,0.1469669369980693,3.2471027225255966e-05,0.85,0.85,0.0,0.9117647058823529,0.8235294117647058,1.0,0.5,0.6666666666666666,0.0,0.17647058823529413,0.641688947919748,0.9607843137254902,0.8055555555555555,14,3,0,3
df16,17,focal_loss_cagd_f1_threshold,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.4851515151515151,0.8888888888888888,0.13226760795805603,3.399403067305684e-05,0.85,0.85,0.0,0.6372549019607843,0.9411764705882353,0.3333333333333333,0.5,0.4,0.6666666666666666,0.058823529411764705,0.32673201960653564,0.9411764705882353,0.7555555555555555,16,1,2,1
df16,17,gaar_focal_loss_cagd_f1_threshold,ok,100,14,81,19,64,16,20,11,5,3,0.01,1000,0.495050505050505,0.8888888888888888,0.16154756903415546,3.5149045288562775e-05,0.85,0.85,0.0,0.6372549019607843,0.9411764705882353,0.3333333333333333,0.5,0.4,0.6666666666666666,0.058823529411764705,0.32673201960653564,0.9411764705882353,0.7555555555555555,16,1,2,1
df16,18,default,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.5,,0.03951690497342497,5.6913995649665594e-05,0.95,0.95,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.631578947368421,0.125,19,0,1,0
df16,18,gaar,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.5,,0.08007722400361672,3.285199636593461e-05,0.95,0.95,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7368421052631579,0.16666666666666666,19,0,1,0
df16,18,focal_loss,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.5,,0.06413138197967783,3.579596523195505e-05,0.95,0.95,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6842105263157895,0.14285714285714285,19,0,1,0
df16,18,f1_threshold,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.38616161616161615,1.0,0.04359916999237612,8.371903095394373e-05,0.95,0.95,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.631578947368421,0.125,19,0,1,0
df16,18,gaar_focal_loss,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.5,,0.1039024040219374,3.152998397126794e-05,0.95,0.95,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.631578947368421,0.125,19,0,1,0
df16,18,gaar_f1_threshold,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.38616161616161615,1.0,0.0796897989930585,3.3159973099827766e-05,0.95,0.95,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7368421052631579,0.16666666666666666,19,0,1,0
df16,18,focal_loss_f1_threshold,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.45545454545454545,0.8,0.06760639598360285,3.3325981348752975e-05,0.9,0.95,-0.04999999999999993,0.47368421052631576,0.9473684210526315,0.0,0.0,0.0,1.0,0.05263157894736842,-0.05263157894736842,0.6842105263157895,0.14285714285714285,18,1,1,0
df16,18,gaar_focal_loss_f1_threshold,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.45545454545454545,0.8,0.09385390405077487,3.2818003091961145e-05,0.9,0.95,-0.04999999999999993,0.47368421052631576,0.9473684210526315,0.0,0.0,0.0,1.0,0.05263157894736842,-0.05263157894736842,0.631578947368421,0.125,18,1,1,0
df16,18,cagd,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.5,,0.11496090400032699,3.3935008104890585e-05,0.9,0.95,-0.04999999999999993,0.47368421052631576,0.9473684210526315,0.0,0.0,0.0,1.0,0.05263157894736842,-0.05263157894736842,0.9473684210526315,0.5,18,1,1,0
df16,18,gaar_cagd,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.5,,0.14363308099564165,3.320298856124282e-05,0.9,0.95,-0.04999999999999993,0.9473684210526316,0.8947368421052632,1.0,0.3333333333333333,0.5,0.0,0.10526315789473684,0.5461186812727502,0.9473684210526315,0.5,17,2,0,1
df16,18,focal_loss_cagd,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.5,,0.12592206499539316,3.359600668773055e-05,0.9,0.95,-0.04999999999999993,0.47368421052631576,0.9473684210526315,0.0,0.0,0.0,1.0,0.05263157894736842,-0.05263157894736842,0.9473684210526315,0.5,18,1,1,0
df16,18,cagd_f1_threshold,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.7821212121212121,1.0,0.12327011703746393,0.00010074599413201213,0.95,0.95,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9473684210526315,0.5,19,0,1,0
df16,18,gaar_focal_loss_cagd,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.5,,0.17768494901247323,3.4077034797519445e-05,0.9,0.95,-0.04999999999999993,0.47368421052631576,0.9473684210526315,0.0,0.0,0.0,1.0,0.05263157894736842,-0.05263157894736842,0.9473684210526315,0.5,18,1,1,0
df16,18,gaar_cagd_f1_threshold,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.792020202020202,1.0,0.14652172301430255,3.7443009205162525e-05,0.95,0.95,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9473684210526315,0.5,19,0,1,0
df16,18,focal_loss_cagd_f1_threshold,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.4851515151515151,0.8,0.13796734099742025,4.026404349133372e-05,0.9,0.95,-0.04999999999999993,0.47368421052631576,0.9473684210526315,0.0,0.0,0.0,1.0,0.05263157894736842,-0.05263157894736842,0.9473684210526315,0.5,18,1,1,0
df16,18,gaar_focal_loss_cagd_f1_threshold,ok,100,14,81,19,64,16,20,16,2,1,0.01,1000,0.4851515151515151,0.8,0.1680658949771896,5.437701474875212e-05,0.95,0.95,0.0,0.9736842105263157,0.9473684210526315,1.0,0.5,0.6666666666666666,0.0,0.05263157894736842,0.6882472016116853,0.9473684210526315,0.5,18,1,0,1
df16,19,default,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.038862963032443076,5.814596079289913e-05,0.8,0.8,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.4297619047619047,16,0,4,0
df16,19,gaar,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.08467045903671533,3.127200761809945e-05,0.8,0.8,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8125,0.6435897435897435,16,0,4,0
df16,19,focal_loss,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.06690048502059653,4.2881001718342304e-05,0.8,0.8,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.71875,0.39999999999999997,16,0,4,0
df16,19,f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.31686868686868686,0.6666666666666666,0.04562448797514662,7.766502676531672e-05,0.85,0.8,0.04999999999999993,0.8125,0.875,0.75,0.6,0.6666666666666666,0.25,0.125,0.5773502691896257,0.75,0.4297619047619047,14,2,1,3
df16,19,gaar_focal_loss,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.09875073604052886,3.234704490751028e-05,0.8,0.8,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.734375,0.40476190476190477,16,0,4,0
df16,19,gaar_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.29707070707070704,0.6666666666666666,0.08134969900129363,3.513699630275369e-05,0.7,0.8,-0.10000000000000009,0.71875,0.6875,0.75,0.375,0.5,0.25,0.3125,0.3572172541558802,0.8125,0.6435897435897435,11,5,1,3
df16,19,focal_loss_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.44555555555555554,0.5,0.06994512397795916,5.84539957344532e-05,0.8,0.8,0.0,0.78125,0.8125,0.75,0.5,0.6,0.25,0.1875,0.49099025303098287,0.71875,0.39999999999999997,13,3,1,3
df16,19,gaar_focal_loss_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.44555555555555554,0.5,0.0979124879813753,3.329099854454398e-05,0.75,0.8,-0.050000000000000044,0.75,0.75,0.75,0.42857142857142855,0.5454545454545454,0.25,0.25,0.4193139346887673,0.734375,0.40476190476190477,12,4,1,3
df16,19,cagd,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.11181360500631854,4.3037987779825926e-05,0.8,0.8,0.0,0.78125,0.8125,0.75,0.5,0.6,0.25,0.1875,0.49099025303098287,0.9375,0.8303571428571428,13,3,1,3
df16,19,gaar_cagd,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.14091951900627464,8.411001181229949e-05,0.85,0.8,0.04999999999999993,0.90625,0.8125,1.0,0.5714285714285714,0.7272727272727273,0.0,0.1875,0.6813851438692469,0.9375,0.8303571428571428,13,3,0,4
df16,19,focal_loss_cagd,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.1382096679881215,3.343605203554034e-05,0.8,0.8,0.0,0.6875,0.875,0.5,0.5,0.5,0.5,0.125,0.375,0.90625,0.7678571428571428,14,2,2,2
df16,19,cagd_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.2871717171717172,0.8,0.13523501495365053,3.429601201787591e-05,0.85,0.8,0.04999999999999993,0.90625,0.8125,1.0,0.5714285714285714,0.7272727272727273,0.0,0.1875,0.6813851438692469,0.9375,0.8303571428571428,13,3,0,4
df16,19,gaar_focal_loss_cagd,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.5,,0.16698892402928323,3.429001662880182e-05,0.85,0.8,0.04999999999999993,0.8125,0.875,0.75,0.6,0.6666666666666666,0.25,0.125,0.5773502691896257,0.921875,0.7928571428571429,14,2,1,3
df16,19,gaar_cagd_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.40595959595959596,1.0,0.1479107069899328,4.00949502363801e-05,0.85,0.8,0.04999999999999993,0.90625,0.8125,1.0,0.5714285714285714,0.7272727272727273,0.0,0.1875,0.6813851438692469,0.9375,0.8303571428571428,13,3,0,4
df16,19,focal_loss_cagd_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.33666666666666667,0.6666666666666666,0.1936312839970924,9.743100963532925e-05,0.55,0.8,-0.25,0.71875,0.4375,1.0,0.3076923076923077,0.47058823529411764,0.0,0.5625,0.36689969285267143,0.90625,0.7678571428571428,7,9,0,4
df16,19,gaar_focal_loss_cagd_f1_threshold,ok,100,14,81,19,64,16,20,13,2,4,0.01,1000,0.44555555555555554,0.8,0.25553436001064256,3.356498200446367e-05,0.85,0.8,0.04999999999999993,0.90625,0.8125,1.0,0.5714285714285714,0.7272727272727273,0.0,0.1875,0.6813851438692469,0.921875,0.7928571428571429,13,3,0,4
df17,0,default,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.5,,0.04636857099831104,8.891604375094175e-05,0.9666666666666667,0.9444444444444444,0.022222222222222254,0.7,1.0,0.4,1.0,0.5714285714285714,0.6,0.0,0.621581560508061,0.9482352941176471,0.7077639751552794,85,0,3,2
df17,0,gaar,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.5,,0.09759881300851703,3.748998278751969e-05,0.9555555555555556,0.9444444444444444,0.011111111111111183,0.6941176470588235,0.9882352941176471,0.4,0.6666666666666666,0.5,0.6,0.011764705882352941,0.49541508402214945,0.9435294117647058,0.6916666666666667,84,1,3,2
df17,0,focal_loss,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.5,,0.07627775997389108,3.561796620488167e-05,0.9666666666666667,0.9444444444444444,0.022222222222222254,0.7,1.0,0.4,1.0,0.5714285714285714,0.6,0.0,0.621581560508061,0.9317647058823529,0.6976190476190476,85,0,3,2
df17,0,f1_threshold,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.3564646464646465,0.7,0.060257347009610385,5.671801045536995e-05,0.9444444444444444,0.9444444444444444,0.0,0.7823529411764706,0.9647058823529412,0.6,0.5,0.5454545454545454,0.4,0.03529411764705882,0.5185629788417315,0.9482352941176471,0.7077639751552794,82,3,2,3
df17,0,gaar_focal_loss,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.5,,0.10610123502556235,3.519299207255244e-05,0.9666666666666667,0.9444444444444444,0.022222222222222254,0.7941176470588236,0.9882352941176471,0.6,0.75,0.6666666666666666,0.4,0.011764705882352941,0.6538322262074268,0.9247058823529412,0.6633333333333333,84,1,2,3
df17,0,gaar_f1_threshold,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.39606060606060606,0.6666666666666666,0.0928123039775528,3.5187986213713884e-05,0.9333333333333333,0.9444444444444444,-0.011111111111111072,0.8705882352941177,0.9411764705882353,0.8,0.4444444444444444,0.5714285714285714,0.2,0.058823529411764705,0.5659164584181103,0.9435294117647058,0.6916666666666667,80,5,1,4
df17,0,focal_loss_f1_threshold,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.46535353535353535,0.6666666666666666,0.07735046499874443,6.61719823256135e-05,0.9444444444444444,0.9444444444444444,0.0,0.8764705882352941,0.9529411764705882,0.8,0.5,0.6153846153846154,0.2,0.047058823529411764,0.6060432152628562,0.9317647058823529,0.6976190476190476,81,4,1,4
df17,0,gaar_focal_loss_f1_threshold,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.5049494949494949,0.631578947368421,0.11026688100537285,3.668398130685091e-05,0.9555555555555556,0.9444444444444444,0.011111111111111183,0.6941176470588235,0.9882352941176471,0.4,0.6666666666666666,0.5,0.6,0.011764705882352941,0.49541508402214945,0.9247058823529412,0.6633333333333333,84,1,3,2
df17,0,cagd,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.5,,0.1417746230144985,3.566901432350278e-05,0.9555555555555556,0.9444444444444444,0.011111111111111183,0.788235294117647,0.9764705882352941,0.6,0.6,0.6,0.4,0.023529411764705882,0.5764705882352941,0.9811764705882353,0.7753968253968253,83,2,2,3
df17,0,gaar_cagd,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.5,,0.17810928297694772,7.075304165482521e-05,0.9444444444444444,0.9444444444444444,0.0,0.8764705882352941,0.9529411764705882,0.8,0.5,0.6153846153846154,0.2,0.047058823529411764,0.6060432152628562,0.9811764705882353,0.7753968253968253,81,4,1,4
df17,0,focal_loss_cagd,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.5,,0.16226482996717095,8.090597111731768e-05,0.9555555555555556,0.9444444444444444,0.011111111111111183,0.8823529411764706,0.9647058823529412,0.8,0.5714285714285714,0.6666666666666666,0.2,0.03529411764705882,0.6540347590397594,0.9764705882352941,0.7551948051948052,82,3,1,4
df17,0,cagd_f1_threshold,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.38616161616161615,0.8181818181818182,0.15410483500454575,3.981898771598935e-05,0.9555555555555556,0.9444444444444444,0.011111111111111183,0.9764705882352941,0.9529411764705882,1.0,0.5555555555555556,0.7142857142857143,0.0,0.047058823529411764,0.727606875108999,0.9811764705882353,0.7753968253968253,81,4,0,5
df17,0,gaar_focal_loss_cagd,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.5,,0.19241941097425297,3.8296973798424006e-05,0.9222222222222223,0.9444444444444444,-0.022222222222222143,0.8647058823529412,0.9294117647058824,0.8,0.4,0.5333333333333333,0.2,0.07058823529411765,0.5316456139417775,0.971764705882353,0.7412087912087911,79,6,1,4
df17,0,gaar_cagd_f1_threshold,ok,450,9,395,55,288,72,90,38,12,5,0.01,1000,0.45545454545454545,0.8181818181818182,0.1814565560198389,3.5721983294934034e-05,0.9555555555555556,0.9444444444444444,0.011111111111111183,0.9764705882352941,0.9529411764705882,1.0,0.5555555555555556,0.7142857142857143,0.0,0.047058823529411764,0.727606875108999,0.9811764705882353,0.7753968253968253,81,4,0,5
